商品是好商品，但是京东预售是真的辣鸡，以后绝对不会再购买京东任何预售的商品。然后是给大家一个参考和维权证据，我是2019年11月1日凌晨01:30:46支付的定金，11月1日上午10:08:37支付的尾款，京东给我发货的时间是11月19号下午。期间找过京东投诉，华为投诉，~曝光和北京的工商局投诉，大家也可以试试，最后大家有什么想问的直接留言，祝早日拿到货！	1
屏幕音效：差。拍视频总有杂音	1
拍照效果：太差了  曝光严重  自拍严重大小眼 太差了	1
第一天用很卡，太让我失望了，拆了也不能退！打字也打不出来，真的好卡好卡好卡好卡！！！！！	1
手机照相极差，相片没法看，换了一个也看不出有多好，废我一个钢化膜，也不给赔偿，看来，牛都是吹的，早知道这样，买个便宜的得了。	1
屏幕音效：屏幕拍照会出现雪花，一条条的竖纹	1
才10天电源键就有问题了，按着没坏，就是按键反馈有问题了，通话界面下边显示是黑的，只有这个界面是这样也不知道是不是有问题，同款的都是这样么？	1
满心期待，以为立马可以使用。能不能有点诚意？看起来明显是退货件！还不止一处，申请换货中，售后已跟进处理，希望别再坑~~	1
刚拿到手~居然才6289快递直接放~，没有给我打电话！我6899买的手机居然直接丢在~，而且不给我打电话！	1
双十一预付的手机，13号才有货，但是用不到2天摄像头玻璃就碎裂了，我查了下许多买丹霞橙的都有这种情况，送到售后还以人为损坏为由不退货换货，明明没磕没碰，个人怀疑玻璃用手指压下就会裂了，网上还说要贴保护膜，可是买机时也不带保护膜，华为细节方面的品控能不能做好点啊	1
屏幕音效：声音调节放屏幕比物流按键的灵敏差太多了，而且不能盲按键来调声音大小，而且屏幕反应真心比不过苹果，键盘就更不说了，整个标点的快捷键，不小心就要按到多余打出标点符号	1
差评 整整19天才收到 一拖再拖 服务差的** 天天机器人 问了也白问 一问三不知。前5000好评赠送也没有了  2000金豆不要 5000金豆不要不接受买好评  欺骗消费者 坚决差评	1
差评是给京东和京东客服，没货别搞预售，这么晚发货，客服还说什么赔偿50京豆很了不起的话，我真缺你这50京豆？	1
没有赠品？啥意思？还有包装这么简单嘛？	1
11月1号付款，20号才收到货，期间的损失是无法估量的，再见华为，最后一部。	1
细节不到位，原配手机膜没用几天就起泡！	1
不多bb，橙色版本比其他颜色版本好看，用起来也很舒服，一星给的是物流备货等等！！！很生气！我就给差评了怎么滴？？？	1
"待机时间：掉电掉的厉害啊！！！还不如mate8，我去
屏幕音效：屏显明显比其他mate偏暗，主要电耗高啊
运行速度：还行 没有感觉什么惊艳"	1
垃圾，没想象中的好	1
此用户未填写评价内容	1
首个差评，不是给手机的，是给京东金融的京东白条的，大坑啊使用须谨慎，这保价服务简直搞笑	1
差评！客服不解决问题，只会打太极	1
手机收到了，挺好的，差评的原因就是我预购的，发货太慢了	1
提前一天买居然不送东西，哎，差评了	1
1、未告知发票相关内容。2、协商相关事宜态度强硬，店大欺客！	1
差评，客服都找不到个说人话的，屏幕感应不灵敏	1
待机一晚上掉电28，有时候会出现电源键无法唤醒的情况，复制粘贴经常要重新复制才能粘贴，外放振的手都发麻，打电话声音是很大，但是一到嘈杂环境就是听不清，不是很满意，日常使用体验还不如对象nex3，这一次对华为旗舰比较失望	1
"外形外观：修长的还可以
屏幕音效：视频语音后盖震动有点大
其他特色：赠品 就别说了 次的不要不要的 给手机壳 又硬 带上还不好拿下来 膜都没给一个 问他震动大 给我复制粘贴一大段文字发过来 让我调低音量 我本来放的声音就不大 还说让我降 我给你静音得了"	1
手机可以 就是客服是死人 从来不是人回	1
差评是给京东的买手机耳机都不送早知道在~买了	1
一星都不想给。我都怀疑是不是盗版机了，客服都不理了。现在买手机都不带耳机了吗？我就想问下耳机是不是忘装了，客服就是不理，不理，不理还是是不理。从来没给过一星的第一次给。	1
"拍照效果：拍照效果很差，丑的一比！
其他特色：刚买完一个月都不到，降了1000，从此不在买荣耀！！！"	1
"外形外观：还行
屏幕音效：触屏不太灵敏
拍照效果：还行
运行速度：一般
待机时间：还行
其他特色：没发现"	1
算我倒霉，手机收到第17天就没有声音了，中间没有摔过，客服让寄回维修，告诉让我换主板，主板没有货还给在等两天，手机本事质量原因也不给退换，算了我认了。	1
拍照效果：才用没多久，从没摔过，后置主摄像头拍照就出现了问题。。。	1
手机发热严重。	1
"手机很好用，尤其拍照很好，这是我买的第二部同款手机。
给差评是因为，7月份买的第一部同款手机到现在才3个多月，比这部手机贵了500元，太坑了。"	1
没有找到华为的经典铃声	1
十八号晚上买的，白天用另外一部，现在死机了。。。。	1
我九号收到货的，双十一降价一五九九，说好的保价结果第二天我拿着截图找客服时客服以我没有第一时间申请保价而拒绝，它确确实实降价了，证据我保留了，结果客服红口白牙赖账，真的没有办法，白瞎在这里开了会员，以后没有羊毛不会再来购买，后边想买的人也要看清楚，低于一五九九再下手，不然就白花冤枉钱。	1
"这一星是给手机，本来是想买某米的，可活动一直扭扭捏捏的没拿出来。然后看到京东荣耀v20保价双11还有24期免息分期，于是我就下手了。差不多10年左右的老京东了，最后还是没摆脱入坑。虽然1000多块不多，但是为了贪点小便宜还是选择24期。呵呵，请不要笑话。又便宜谁不想占？结果&hellip;数天后。不注意浏览到京东白条，发现分期款并没有免息。于是各种联系!还好当时购买的时候有截屏，最后终于扣除了手续费。另一个保价双11，亲可能是想多了。双11比我购买时便宜200元，但不可能符合保价条件的。对于京东这种弯弯绕，就不说了。这次购物体验确实非常糟糕。
         接下来说说手机。华为手机还是不错的。虽然对某米也很感兴趣。主要是因为其系统，以前使用得比较顺手。在硬件方面这款屏对眼睛确实不是很友好。重度使用的朋友请谨慎。不支持内存扩展。后摄像头在拍视频的时候，略有波纹出现。反正我对照相要求不高，也将就了。"	1
没有耳机吗？？？？	1
买了手机5天，触屏有问题，打把王者他能自动冲人家塔里，拉都拉不回来	1
刚开始以为充电器坏，结果电接触不良！新手机这样太不负责任了！售后很难找到人&hellip;耳机也没有发货！在京东最差的一次购物&hellip;差评！！！！	1
手机还可以，买家服务态度还好，就是买了半个月了，电子发票至今还未收到？开不开呀？送货太慢	1
其他特色：发货慢的要死，说1-7天 结果时间到了又说要再等，等了十几天，这速度，双十一都不囤货	1
不解释，送来了一部开不了机的，不管怎样，必须差评，其他的另说	1
手机体验不错，但是耍猴不发货	1
色差太大了，看着是白色透一点红，但是到手了一看很红，再加上京东的死心眼，说啥不给换颜色，给个差评	1
"刚13天就降价190，手机价保7天！以前明明记得价保30天，差评！！！
手机感觉还行吧，现在手机同质化严重，没有惊艳的地方"	1
垃圾，买到手膜挺脏的，手机壳也有不少灰尘。红外附近还有点掉漆，绝对是退货机。三包卡上还有油污，申请售后，踢皮球。算了，自己用吧，以后绝对不会再在京东买手机，垃圾#，#。	1
什么#嘛，手机买来不好用，第二天就退了，然后要告诉我两三天，才能退款，***，手机拿走了两三天才，退款，什么#京东吗？下次再也不会来了，以后都不会用了	1
买了才几天就降价，还不退差价，本想支持国货，没有想到被坑。差评！！！	1
很一般 当备用机吧 拍照不算厉害 第一次给个差评 懒得退 备用	1
刚拿到手机开箱就遇到这种情况，有点郁闷！	1
设计为节约成本，将智能遥控器芯片阉割了。	1
一星给客服，询问客服一点反应都没有。	1
手机双十一买的，结果买回来后，发展手机是10月28日就被激活使用了，估计又买到了翻新货了！这么大的公司竞有翻新货，以后真不敢再相信京东了！	1
"外形外观：不好看，
待机时间：电池不耐用，20%电量半小时就关机了。"	1
"差评
屏幕音效：声音沙哑"	1
不到十天就降价两百，差评差评！！！	1
京东差评！京东差评！京东差评！京东差评！京东买全凭运气，运气好东西不错，运气差东西不行！	1
手机很满意，系统流畅拍照也不错，仅有的一星是给快递小哥的，不然一星都不想给。	1
"手机很好用，尤其拍照很好，这是我买的第二部同款手机。
给差评是因为，7月份买的第一部同款手机到现在才3个多月，比这部手机贵了500元，太坑了。"	1
指关节截屏没用的，还换过一次机，换回来的开始试可以截屏，可现在又不行了，这机子不行，唉&hellip;很失望	1
"里面只有数据线，和一个手机，啥也没有了。还有这个从双十一下单到20号晚上才收到货，说什么京东一天到货？？？？？？我就想问是认真的嘛？还是玩笑，史上最慢的快递吧，还说一天到货，十天才到货，这速度，我甘拜下风，客服态度极其敷衍，本来不想diss的，毕竟都不容易，但是，你不让我心情好，我也不会让你好过，不满意，立马卸载京东，太恐怖了，十天才到货，这速度，你们家绝了啊，总之，总结一句，投诉太难了，京东的客服，推脱搪塞，没有一点办正事，为老百姓服务的样子，总之京东的无论平台的还是卖家的态度，一句话推脱搪塞还有欺骗消费者，七天不发货，到了第八天也不发货，各种理由骗消费者，说好了按照规定时间发货，还不给发货，真的是搞笑，一个快递，我要等十天，，，
外形外观：一般般，"	1
手机不怎么样。偶尔玩~~，还有在网上购物啥的不玩游戏电都不够用一天。而且主题里面的都要钱。还没有我用的vivo好用里面的铃声啥的都是免费的。本来想在~买的因为看到他们有送充电宝还有手环耳机就想买可是因为他们9天后才发的货，所以我才在京东买的他们家什么都没送除了充电器别的什么都没有。11月12号买的才没几天就降价了，早知道就还是在~买了。也不知道他们家手机什么时候上市的	1
头一次买手机没耳机，差评，耳机被你们吃了？	1
外观设计很好，拍照效果非常好，但是微距镜头垃圾，感觉是微距摄像头就是假的，不信看图片。续航能力还不错。打游戏嘛，大多数新手机短期一两个月都是不卡，顺畅，总之目前游戏方面体验不出来不好的地方。虽然可以拍月亮，除了手机自带的照相机能拍出月亮，但是用别的软件，比如~，~，美图，是拍不出月亮效果。也没有红外遥控，综合使用感觉对不起3000元这个价格。差评。懒得退了。	1
未戴保护套用了四天(主要是放在桌面上用)，发现前置摄像头录像效果一般，准备退货，结果京东小哥发现背壳有一丁点磨损（很细小的三条印痕，长度约1mm，需凑近到10cm左右仔观察在返光的情况下才能看出来），客服不同意退货，仔细检查原因发现是摄像头比较高，背壳对应的另一端支撑在桌面上，正是撑在桌面上那个点有磨损。从背壳材料来说，短短几天就有磨损，说明背壳不防刮不耐磨，同时摄像头确实突出太高，这次产品购买不太满意，只因为京东华为没有提醒背壳不防刮不耐磨而必须戴套使用，送出购买多年以来第一个差评！	1
差评是给京东的买手机耳机都不送早知道在~买了	1
拍照真的不错，续航也ok，颜值在线，打游戏嗨翻全场，就是收钱了还延迟发货，给个一星吧?	1
请问送的耳机在哪里？	1
东西没问题，服务、信用完全差评。第一天收到货，第二天就降价、送充电宝和自拍杆。问客服没任何反应。稍微差不多一点吧，#！	1
换货用了10几天，差评是给京东客服的	1
外形外观：这次的手机不知道是不是赶货赶出来的，屏幕边缘还有点刮手，其他也就那样吧，早知道就买20了，快递也是等了整整8天	1
打王者都黑屏要重启	1
不爽的就是，客服都不理人	1
刚买没几天就降价，妥妥差评	1
无货还要硬顶着618这波流量来让我们成为你上升销量的垫脚石 全款预售 牛批 提前一星预定给你	1
"外形外观：翡翠绿挺好看的，摄像头突出需要保护套保护
屏幕音效：单扬声器都很水
拍照效果：夜景还好，日间和其他的差不多
运行速度：足够流畅地玩吃鸡和王者，其他的没有体验过
待机时间：不玩游戏的时候挺好的，玩游戏的时候发热挺严重的
其他特色：没3.55mm耳机口差评
一买就降价，高价买的连个小礼品都不给，说是没有货，过了保价周期的第一天就降价了200，还送各种屏幕保护售后，我更好的价格买什么都没有，那么多赠品一个都没有送，垃圾购物体验，让多少老用户寒心，我3000+买个realme X2 pro 他不香吗"	1
没别的原因，就是因为不给优惠所以差评。必须差评。	1
差评 差评 都想给零星 像素吹上天 拍照色差太大 过于浓郁不接近肉眼看不到的	1
"差评差评差评差评没有广告说的那么好用
运行速度：个字， 慢
外形外观：挺难看的外形"	1
差评，买了还没一个月就降价了	1
外观明显缺陷。次品。	1
此用户未填写评价内容	1
掉价太快！！！！	1
没有耳机的？手机辣鸡	1
没耳机，圆孔的又用不了	1
发热太厉害了，已退	1
手机收到了，用了3天了我才来评价。华为荣耀20Pro（8GB，256GB），包装很好，物流运输很快，快递小姐姐服务态度很好。手机运行目前为止刚开始用，还可以。不玩游戏，发不发热不知道。充电时间2个小时内就满了。但是这一部手机从价位上还是偏贵一点，极具不保值的。还有就是手机配套的东西都不送，没有耳机、没有贴膜、没有钢化膜，送的手机壳也是塑料材质透明的很软的那种。像素不好，太差了，白天、晚上拍的照片、视频很是模糊不清，就觉得根本不是4800万像素摄像头吧！相比以前的手机拍的~短视频、快手视频相比较看看，很是无奈，人的样子都感觉变了不是同一个人，像素真心是差。虽然支持7天无理由退换货，但是这是个坑。打开手机就必须注册华为账号才能开机，但是注册了开机了就不能退货了。反之，你不注册又开不了机不知道到底怎么样？我就想试着打开看看照相机拍的效果怎么样？但是没办法看，注册了看了才知道，但是为时已晚！总体上价格偏贵，手机运行刚开始还可以，以后怎么样暂时不知道。反正这个价位买手机，不送配套东西确实不怎么好，重新买耳机、手机壳、钢化膜同样花200多，整体上算下来偏贵。实话实说，没办法，只能差评。	1
耳机没有，差评，大大的差评	1
京东上购物第一次给差评。手机有点厚，有点重，而且还是裸机，就手机加充电器，出厂的保护膜没扒拉几次保护膜就花了，耳机也还得再买，用其它耳机还每次都提示买原装华为耳塞，应用更新也有点频繁。买了后不到一个月就降价了300，当时好像看到是保价30天来着，现在一看细则，手机电脑保价是7天。就当是爱国了吧。不着急的朋友还可以再等等，说不定11.11直接2500以下了。哈哈	1
以前荣耀粉丝，现在一星都不想给，两千八百九十九买的买的，刚收货几天就降了八百块！找客服，除了说抱歉啥也没有？今天一天看到的都是11.1号秒杀2099，下图为证，找客服退差价没多久，又变回2699，价格变动岂能这样，明显欺骗消费者，还说可以退回去，我都用过了，难道荣耀还拿回去，把我用过的旧手机卖给别人吗？着实让人不敢相信！差评，绝对差评！第一个差评就送给你了，再见，荣耀！	1
垃圾，系统特别卡，老是死机，差评，再也不会用荣耀了	1
差评，连个耳机都没有，双十一没任何优惠，客服还让我等到凌晨，待机也不怎么样	1
物流可以 手机目前可以 不带耳机是什么鬼	1
手机用着很好，系统虽然很多细节不人性化，拍照效果不错，差评是中秋不给赠品十一就送电源自拍杆，双一一优惠二百，太@了。	1
11月11号买的11月18到的货才用了两天就这样了。哈哈	1
差评！差评！差评！刚买两天就降价！！谁买谁后悔！！	1
居然连数据充电线都配备错误过来！无法充电了！晕晕！差评差评！	1
屏幕音效：电话 杂音很大，听不清楚，跟谁打电话都觉得不太清晰，现在可后悔买了，本来就是给妈妈用来打电话用的，现在音效不好，只能到售后检查，还不知道能不能检查出来	1
没几天降价200	1
垃圾客服，不回我消息	1
啥啥都没有就一个充电器，啥东西	1
手机是真的差，打开个东西半天，	1
手机用了一段时间了，才来评价，给与最真实的评价，第一次买了一个，摄像头有颗灰尘，然后申请了换货，然后让等几天，还在采购，于是就申请了退货。看到818手机节，宣传的都很好，说历史最~，这段时间一直在关注，领了张满三千减150的白条券。于是乎等818降价，也一直没有降价，就下手买了，赠品还是和之前的一样充电宝。过了**天，然后赠品就加送荣耀手环，变相降价！九月九日今天直接降价300！还能分期，降价也太快了，什么手机节都是骗人的！对这个降价速度给与差评！还有就是手机，拍照方面没有想象的好，第二的排名感觉不是那么真实。磨皮磨得太过，不管什么模式都是开启自动磨皮模式，不能手动关闭！磨皮后细节丢失严重！对于微距拍摄，用荣耀20p拍的和6sp拍的，主体边缘细节处理没有6sp好，荣耀的是很草率的把边缘大范围的虚化，而没有保留边缘细节。虚化上摄像头四颗没有一颗好！夜景拍摄上，按下快门后必须要一直拿着手机不动十秒才能拍出来，时间太长了！宣传的过于浮夸，与真实的差太多，所以降价快，估计是这个原因。手机主打亮点就是拍摄，但是没有表现到位！上图对比：前一张20p，后一张6sp，看看边缘虚化处理效果就明白了！	1
差评，刚买就降价，再也不买华为了	1
辣鸡京东，虚假销售，欺骗顾客，自己没那能耐就别放售那么多，砸华为招牌，好好一个手机为啥招骂呢？性能啥都挺不错的，干啥着呢霍霍名声呢？还有，必须吐槽这翡翠绿色差不是一般大，也就是看手机性能还行懒得退，不想再有这样的购物体验?	1
为啥给一星希望你们心里有数，华为都开始做ppt手机了？	1
"屏幕不好用，有时候不听使唤
其他特色：差评"	1
差评差评 快递虽然很快 客服服务态度一点也不好 问的问题一个都没有回答	1
言过其实，拍照功能一般，比起苹果有很大差距；电池也不耐用，很失望的一款产品！	1
7月3号收到的手机，7月7号在洗脸盆旁边洗脸时进水了，到售后检测屏幕坏了，主板也有问题，修好再支付1200元，恶心死了，对华为彻底失望了。	1
很多次在京东买东西，方便，第二天就会到，而且怎么付款都可以。可是这次都一个多星期才发货，而且到了站点一天一夜没人送货，第二天自己去拿勒。虽然是双十一，但是我在~其它地方买勒东西都到了。我想说勒是，你既然做活动，不把货备齐吗？那你做什么活动。	1
买一个手机就送了我一个充电器这样就完事了吗。我一个朋友买的都有耳机，买个荣耀20PRO，就送一个充电器说得过去吗？只能差评&hellip;&hellip;	1
外形外观：这个手机屏幕一直都是刮花的状态，差评	1
服务很太差，没有责任商家。责任对用户是安全感	1
手机不错，等了8天才发货，给1星	1
这没耳机的我的天	1
外形外观：有划痕	1
刚买新机插卡不能打电话	1
买了一天就降价300元，**	1
我觉得我是中奖了。	1
差评，买了不到10天就降了300	1
预约抢购还得等货恶心人	1
一星送华为，营销学小米。	1
可以，不错，好	1
发货真的慢，手机还行。	1
手机可以，快递不行	1
#儿啊，，充电宝没送就算了，连个耳机都没带，就光突突的一个手机和充电器，，什么赠品都没有，，差评！！再也不买荣耀产品了！	1
其他特色：手机很好，但是说好的双11保价像#。双11前几天2099元买的，看到介绍说能保价，就买了。双11价格1999元，问客服也不理我，至今也不回复。下次不相信价保了。	1
"价格太贵，比实体店里要贵好几百，耳机也没有，谁买手机会不戴耳机呢？感觉自己被套路了  联系了客服更生气
     差评    差评   差评   差评   差评   差评   差评"	1
发货好慢但东西是好的	1
"外形外观：好看
屏幕音效：还行
拍照效果：还行
运行速度：玩软件闪退
待机时间：凑合
其他特色：比正常手机信号弱。一分钱一分货。下次不买便宜的了。有很多不好的  对付用了。"	1
实事求是，一星送给营销方式。	1
手机发热严重。	1
手机老出现卡死现象	1
不好用，再也不买华为了	1
刚买了就赠耳机和移动电源，郁闷	1
在京东买了这么多东西，因为特别相信京东货真价实，还有自营物品价格保护比较好，送货速度快，所以连续开了三年京东会员。不过这次购物真的是伤透了我幼小的心灵，才隔一天下的单子，现在购买这款手机竟然赠送充电宝，自拍杆，我滴乖乖，明明是两天的活动价，还没过活动价优惠时间，竟然给我整这么一出，感觉货物贬值严重，与之前活动价格优惠不符，严重影响购物心情。要购买的伙伴们，要看经验购买，哦不，要看运气购买哦，免得随时都有好多赠品(其实就是为了避免电子产品的七天保价用的)，好贱好贱啊！卖家太精了！特别强调一下，这是注册京东账号以来，第一次给京东差评。唉，我也不想这样子搞的，可是不给个差评心里不爽啊。哈哈，看来你们舒适多了，得给个差评让你们感受一下困难！	1
差评，比线下贵好几百	1
京东越来越垃圾东西不好还死贵	1
京东官方黄牛加价，不解释	1
感觉是次品，果断退了	1
没有耳机就是差评，别解释个人需求不同。本着支持国产品牌的，下次 呵呵	1
手机用着确实不错，但是买完过几天各种赠品加上了？？？耍人？？？	1
购买的时候3189，一星期以后的今天居然2999了，找客服告诉我补差时效过了！火大！啥也不想说了。京东史上第一个差评就给你了！	1
售后及其差劲！爱回收客服贼#，玩文字游戏，套路你！电话直接挂！！	1
买的时候说这个就是双十一的价格，刚拿到手就降价200，还送碎屏保修，心里很不爽，感觉上当受骗了，既然不是双十一的活动就不要误导！之前买的人估计都不爽！愤怒??！差评差评差评	1
最失败的一次购物，跟失望，蒙骗不懂的消费者，必要的耳机转换器都不送，客服说我的物品清单里面有，可是我根本没收到，然后改口说我买的时候没送，叫我找客服，感觉被踢皮球了。很无语，差评	1
相当糟糕的一次购物体验，让我突然对京东有了无限怀疑，好好的想买个手机用，最后竟然这样&hellip;第一台手机外包装捡漏，并且破损，换回来的机器还是没有塑封，更离谱的是封条也出现了二次粘贴的胶印，并且有一侧封贴出现了部分被拆动的痕迹，我这次只能退货了&hellip;&hellip;原封不动不拆开了	1
18全款26号到，一星不解释	1
不喜欢，后悔买	1
没有耳机，#如京东	1
特别不开心，什么都没配	1
耳机孔都没得，一星是因为只能评一星	1
太气人了吧，刚买就降价，我都蹲了快一个月看没降过价我才买的，而且我记得是双十一期间价保吧，我才放心入手的，结果给我整这出？？找客服也不搭理人，凡是回我一句我也不至于给差评。物流也是，说的隔天送我特地选的休息日，送不到还先把赠品给我送过来了？我还得去拿两次快递。不讲了，京东的第一次体验不太好，机子还行，，就是感觉这个颜色是不是有点色差，指纹解锁挺快的，但有时候不小心一碰就开了。屏幕选的护眼模式，所以不瞎眼，玩王者吃鸡可能我自己设的灵敏度有问题，像素还行，感觉照的好大，续航的话我还是挺满意的，emmmm差不多就这么些问题	1
差评，配制没有耳机	1
营销方式真的恶心	1
产品还行  体验是真的差	1
被强制取消赠送充电宝，差评	1
差评是给客服的，手机还不错，玩游戏超给力，挺好用的，拍照很清晰，用一段时间在来追评。	1
差评，当时买的时候宣传是保价到双11，结果才7号就降价200，虚假宣传，京东真是越来越&ldquo;好&rdquo;了，差评，最后一次京东购物了！拜拜了您！	1
差评，手机明明自带软壳贴膜，我问客服有没有耳机钢化膜的他是没有，操，害我花几十块钱买了保护膜和软壳还没自带的好看，**玩意	1
差评，价格都是随便定的，才买没几天就降200，客服说价格是频繁变的，因为双十一期	1
手机还行，就是京东这  刚买几天就开始送充电宝，送自拍杆了。我不服。一点都没意思，对于我们这些刚买的用户一点补偿没有，不公平，小小差评不成敬意	1
